group	colour	x	y	tooltip	showSelected1
2	#C49A00	1961	70.2945609756098	Slovak Republic	Europe & Central Asia
2	#C49A00	1962	70.5011951219512	Slovak Republic	Europe & Central Asia
2	#C49A00	1963	70.6125853658537	Slovak Republic	Europe & Central Asia
2	#C49A00	1964	70.6432926829268	Slovak Republic	Europe & Central Asia
2	#C49A00	1965	70.6113170731707	Slovak Republic	Europe & Central Asia
2	#C49A00	1966	70.5327073170732	Slovak Republic	Europe & Central Asia
2	#C49A00	1967	70.4280243902439	Slovak Republic	Europe & Central Asia
2	#C49A00	1968	70.3173414634147	Slovak Republic	Europe & Central Asia
2	#C49A00	1969	70.2172195121951	Slovak Republic	Europe & Central Asia
2	#C49A00	1970	70.144243902439	Slovak Republic	Europe & Central Asia
2	#C49A00	1971	70.1084390243903	Slovak Republic	Europe & Central Asia
2	#C49A00	1972	70.1053658536585	Slovak Republic	Europe & Central Asia
2	#C49A00	1973	70.1289756097561	Slovak Republic	Europe & Central Asia
2	#C49A00	1974	70.1782926829268	Slovak Republic	Europe & Central Asia
2	#C49A00	1975	70.2462926829269	Slovak Republic	Europe & Central Asia
2	#C49A00	1960	56.1694146341463	Tajikistan	Europe & Central Asia
2	#C49A00	1961	56.5784878048781	Tajikistan	Europe & Central Asia
2	#C49A00	1962	56.9900487804878	Tajikistan	Europe & Central Asia
2	#C49A00	1963	57.4041219512195	Tajikistan	Europe & Central Asia
2	#C49A00	1964	57.8167073170732	Tajikistan	Europe & Central Asia
2	#C49A00	1965	58.2242926829268	Tajikistan	Europe & Central Asia
2	#C49A00	1966	58.6234146341463	Tajikistan	Europe & Central Asia
2	#C49A00	1967	59.0080487804878	Tajikistan	Europe & Central Asia
2	#C49A00	1968	59.3757073170732	Tajikistan	Europe & Central Asia
2	#C49A00	1969	59.7223902439024	Tajikistan	Europe & Central Asia
2	#C49A00	1970	60.0440975609756	Tajikistan	Europe & Central Asia
2	#C49A00	1971	60.3388536585366	Tajikistan	Europe & Central Asia
2	#C49A00	1972	60.6091463414634	Tajikistan	Europe & Central Asia
2	#C49A00	1973	60.8569268292683	Tajikistan	Europe & Central Asia
2	#C49A00	1974	61.0851951219512	Tajikistan	Europe & Central Asia
2	#C49A00	1975	61.2963170731707	Tajikistan	Europe & Central Asia
2	#C49A00	1960	54.4438048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1961	54.8558048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1962	55.2718048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1963	55.6898048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1964	56.1058048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1965	56.5178048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1966	56.9198048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1967	57.3058048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1968	57.6738048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1969	58.0198048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1970	58.3378048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1971	58.6248048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1972	58.8838048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1973	59.1188048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1974	59.3378048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1975	59.5508048780488	Turkmenistan	Europe & Central Asia
2	#C49A00	1960	48.2708536585366	Turkey	Europe & Central Asia
2	#C49A00	1961	48.3524390243903	Turkey	Europe & Central Asia
2	#C49A00	1962	48.4239756097561	Turkey	Europe & Central Asia
2	#C49A00	1963	48.4900243902439	Turkey	Europe & Central Asia
2	#C49A00	1964	48.5616341463415	Turkey	Europe & Central Asia
2	#C49A00	1965	48.6563170731707	Turkey	Europe & Central Asia
2	#C49A00	1966	48.7920975609756	Turkey	Europe & Central Asia
2	#C49A00	1967	48.9849024390244	Turkey	Europe & Central Asia
2	#C49A00	1968	49.245243902439	Turkey	Europe & Central Asia
2	#C49A00	1969	49.5811219512195	Turkey	Europe & Central Asia
2	#C49A00	1970	49.9940731707317	Turkey	Europe & Central Asia
2	#C49A00	1971	50.4820975609756	Turkey	Europe & Central Asia
2	#C49A00	1972	51.0307317073171	Turkey	Europe & Central Asia
2	#C49A00	1973	51.6254634146342	Turkey	Europe & Central Asia
2	#C49A00	1974	52.2582926829268	Turkey	Europe & Central Asia
2	#C49A00	1975	52.9227073170732	Turkey	Europe & Central Asia
2	#C49A00	1960	69.8958048780488	Ukraine	Europe & Central Asia
2	#C49A00	1961	70.2282195121951	Ukraine	Europe & Central Asia
2	#C49A00	1962	70.4919512195122	Ukraine	Europe & Central Asia
2	#C49A00	1963	70.6855609756098	Ukraine	Europe & Central Asia
2	#C49A00	1964	70.8110975609756	Ukraine	Europe & Central Asia
2	#C49A00	1965	70.8651219512195	Ukraine	Europe & Central Asia
2	#C49A00	1966	70.8441219512195	Ukraine	Europe & Central Asia
2	#C49A00	1967	70.7536829268293	Ukraine	Europe & Central Asia
2	#C49A00	1968	70.6054146341464	Ukraine	Europe & Central Asia
2	#C49A00	1969	70.4114634146342	Ukraine	Europe & Central Asia
2	#C49A00	1970	70.1869512195122	Ukraine	Europe & Central Asia
2	#C49A00	1971	69.945	Ukraine	Europe & Central Asia
2	#C49A00	1972	69.6997317073171	Ukraine	Europe & Central Asia
2	#C49A00	1973	69.4647073170732	Ukraine	Europe & Central Asia
2	#C49A00	1974	69.2560243902439	Ukraine	Europe & Central Asia
2	#C49A00	1975	69.082756097561	Ukraine	Europe & Central Asia
2	#C49A00	1960	58.8901463414634	Uzbekistan	Europe & Central Asia
2	#C49A00	1961	59.3021463414634	Uzbekistan	Europe & Central Asia
2	#C49A00	1962	59.7176585365854	Uzbekistan	Europe & Central Asia
2	#C49A00	1963	60.1351707317073	Uzbekistan	Europe & Central Asia
2	#C49A00	1964	60.5511707317073	Uzbekistan	Europe & Central Asia
2	#C49A00	1965	60.9621951219512	Uzbekistan	Europe & Central Asia
2	#C49A00	1966	61.3627317073171	Uzbekistan	Europe & Central Asia
2	#C49A00	1967	61.748243902439	Uzbekistan	Europe & Central Asia
2	#C49A00	1968	62.1147804878049	Uzbekistan	Europe & Central Asia
2	#C49A00	1969	62.4598048780488	Uzbekistan	Europe & Central Asia
2	#C49A00	1970	62.7768292682927	Uzbekistan	Europe & Central Asia
2	#C49A00	1971	63.0628536585366	Uzbekistan	Europe & Central Asia
2	#C49A00	1972	63.3208780487805	Uzbekistan	Europe & Central Asia
2	#C49A00	1973	63.5549024390244	Uzbekistan	Europe & Central Asia
2	#C49A00	1974	63.7724390243902	Uzbekistan	Europe & Central Asia
2	#C49A00	1975	63.9844390243903	Uzbekistan	Europe & Central Asia
7	#FB61D7	1960	32.9853414634146	Angola	Sub-Saharan Africa
7	#FB61D7	1961	33.3862195121951	Angola	Sub-Saharan Africa
7	#FB61D7	1962	33.7870975609756	Angola	Sub-Saharan Africa
7	#FB61D7	1963	34.1879512195122	Angola	Sub-Saharan Africa
7	#FB61D7	1964	34.5883170731707	Angola	Sub-Saharan Africa
7	#FB61D7	1965	34.9891707317073	Angola	Sub-Saharan Africa
7	#FB61D7	1966	35.391512195122	Angola	Sub-Saharan Africa
7	#FB61D7	1967	35.7958536585366	Angola	Sub-Saharan Africa
7	#FB61D7	1968	36.2011951219512	Angola	Sub-Saharan Africa
7	#FB61D7	1969	36.6060487804878	Angola	Sub-Saharan Africa
7	#FB61D7	1970	37.0114146341463	Angola	Sub-Saharan Africa
7	#FB61D7	1971	37.4192926829268	Angola	Sub-Saharan Africa
7	#FB61D7	1972	37.8262195121951	Angola	Sub-Saharan Africa
7	#FB61D7	1973	38.2276585365854	Angola	Sub-Saharan Africa
7	#FB61D7	1974	38.6156585365854	Angola	Sub-Saharan Africa
7	#FB61D7	1975	38.979243902439	Angola	Sub-Saharan Africa
7	#FB61D7	1960	35.8631463414634	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1961	36.3746097560976	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1962	36.8775609756098	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1963	37.3750243902439	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1964	37.8664878048781	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1965	38.3574390243902	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1966	38.8508780487805	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1967	39.3498292682927	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1968	39.856756097561	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1969	40.3736829268293	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1970	40.9011219512195	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1971	41.4385609756098	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1972	41.9839756097561	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1973	42.5334146341463	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1974	43.0833658536585	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1975	43.6348048780488	Burkina Faso	Sub-Saharan Africa
7	#FB61D7	1960	41.2365365853659	Burundi	Sub-Saharan Africa
7	#FB61D7	1961	41.5484634146341	Burundi	Sub-Saharan Africa
7	#FB61D7	1962	41.8668780487805	Burundi	Sub-Saharan Africa
7	#FB61D7	1963	42.1882926829268	Burundi	Sub-Saharan Africa
7	#FB61D7	1964	42.5067073170732	Burundi	Sub-Saharan Africa
7	#FB61D7	1965	42.8061463414634	Burundi	Sub-Saharan Africa
7	#FB61D7	1966	43.0675853658537	Burundi	Sub-Saharan Africa
7	#FB61D7	1967	43.283512195122	Burundi	Sub-Saharan Africa
7	#FB61D7	1968	43.4539756097561	Burundi	Sub-Saharan Africa
7	#FB61D7	1969	43.5884390243902	Burundi	Sub-Saharan Africa
7	#FB61D7	1970	43.7059268292683	Burundi	Sub-Saharan Africa
7	#FB61D7	1971	43.8344390243903	Burundi	Sub-Saharan Africa
7	#FB61D7	1972	43.9979756097561	Burundi	Sub-Saharan Africa
7	#FB61D7	1973	44.2140243902439	Burundi	Sub-Saharan Africa
7	#FB61D7	1974	44.4880487804878	Burundi	Sub-Saharan Africa
7	#FB61D7	1975	44.822	Burundi	Sub-Saharan Africa
7	#FB61D7	1960	35.5763414634146	Benin	Sub-Saharan Africa
7	#FB61D7	1961	35.8840487804878	Benin	Sub-Saharan Africa
7	#FB61D7	1962	36.179243902439	Benin	Sub-Saharan Africa
7	#FB61D7	1963	36.4723414634146	Benin	Sub-Saharan Africa
7	#FB61D7	1964	36.7753170731707	Benin	Sub-Saharan Africa
7	#FB61D7	1965	37.1129756097561	Benin	Sub-Saharan Africa
7	#FB61D7	1966	37.5101219512195	Benin	Sub-Saharan Africa
7	#FB61D7	1967	37.9781707317073	Benin	Sub-Saharan Africa
7	#FB61D7	1968	38.5196585365854	Benin	Sub-Saharan Africa
7	#FB61D7	1969	39.1287317073171	Benin	Sub-Saharan Africa
7	#FB61D7	1970	39.7900975609756	Benin	Sub-Saharan Africa
7	#FB61D7	1971	40.4805609756098	Benin	Sub-Saharan Africa
7	#FB61D7	1972	41.1709024390244	Benin	Sub-Saharan Africa
7	#FB61D7	1973	41.8348780487805	Benin	Sub-Saharan Africa
7	#FB61D7	1974	42.4575853658537	Benin	Sub-Saharan Africa
7	#FB61D7	1975	43.0276097560976	Benin	Sub-Saharan Africa
7	#FB61D7	1960	50.537243902439	Botswana	Sub-Saharan Africa
7	#FB61D7	1961	50.8976341463415	Botswana	Sub-Saharan Africa
7	#FB61D7	1962	51.2455365853659	Botswana	Sub-Saharan Africa
7	#FB61D7	1963	51.5844146341463	Botswana	Sub-Saharan Africa
7	#FB61D7	1964	51.921756097561	Botswana	Sub-Saharan Africa
7	#FB61D7	1965	52.2675365853659	Botswana	Sub-Saharan Africa
7	#FB61D7	1966	52.6327073170732	Botswana	Sub-Saharan Africa
7	#FB61D7	1967	53.026243902439	Botswana	Sub-Saharan Africa
7	#FB61D7	1968	53.4566341463415	Botswana	Sub-Saharan Africa
7	#FB61D7	1969	53.9278780487805	Botswana	Sub-Saharan Africa
7	#FB61D7	1970	54.4444634146342	Botswana	Sub-Saharan Africa
7	#FB61D7	1971	55.0094146341463	Botswana	Sub-Saharan Africa
7	#FB61D7	1972	55.6137317073171	Botswana	Sub-Saharan Africa
7	#FB61D7	1973	56.246	Botswana	Sub-Saharan Africa
7	#FB61D7	1974	56.8957317073171	Botswana	Sub-Saharan Africa
7	#FB61D7	1975	57.5469756097561	Botswana	Sub-Saharan Africa
7	#FB61D7	1960	41.0180487804878	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1961	41.2335365853659	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1962	41.451512195122	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1963	41.678	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1964	41.918	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1965	42.1804878048781	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1966	42.4744878048781	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1967	42.7969756097561	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1968	43.1419512195122	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1969	43.4999268292683	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1970	43.8569024390244	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1971	44.1933902439024	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1972	44.4953902439024	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1973	44.7539024390244	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1974	44.9674390243902	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1975	45.1399756097561	Congo, Dem. Rep.	Sub-Saharan Africa
7	#FB61D7	1960	36.4826341463415	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1961	36.8957073170732	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1962	37.3187804878049	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1963	37.7603414634146	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1964	38.2253658536585	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1965	38.7263658536585	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1966	39.273756097561	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1967	39.8715609756098	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1968	40.5182682926829	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1969	41.2093902439024	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1970	41.9419268292683	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1971	42.7114634146342	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1972	43.503	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1973	44.2975609756098	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1974	45.0796585365854	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1975	45.832756097561	Central African Republic	Sub-Saharan Africa
7	#FB61D7	1960	48.5835609756098	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1961	49.229512195122	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1962	49.8399756097561	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1963	50.4104390243902	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1964	50.9404390243903	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1965	51.429512195122	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1966	51.8817317073171	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1967	52.3031463414634	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1968	52.7002682926829	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1969	53.0775853658537	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1970	53.4365853658537	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1971	53.7786829268293	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1972	54.1023414634146	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1973	54.409	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1974	54.7000975609756	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1975	54.9791707317073	Congo, Rep.	Sub-Saharan Africa
7	#FB61D7	1960	40.4241951219512	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1961	40.5932926829268	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1962	40.7545365853659	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1963	40.9189268292683	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1964	41.1034146341463	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1965	41.3368292682927	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1966	41.6504878048781	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1967	42.062243902439	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1968	42.5785365853659	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1969	43.1974146341463	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1970	43.9085365853659	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1971	44.6926097560976	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1972	45.5173902439024	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1973	46.3500487804878	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1974	47.1681219512195	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1975	47.9595609756098	Cote d'Ivoire	Sub-Saharan Africa
7	#FB61D7	1960	41.523756097561	Cameroon	Sub-Saharan Africa
7	#FB61D7	1961	41.9653414634146	Cameroon	Sub-Saharan Africa
7	#FB61D7	1962	42.4059512195122	Cameroon	Sub-Saharan Africa
7	#FB61D7	1963	42.8435609756098	Cameroon	Sub-Saharan Africa
7	#FB61D7	1964	43.2786585365854	Cameroon	Sub-Saharan Africa
7	#FB61D7	1965	43.7151707317073	Cameroon	Sub-Saharan Africa
7	#FB61D7	1966	44.158512195122	Cameroon	Sub-Saharan Africa
7	#FB61D7	1967	44.6136341463415	Cameroon	Sub-Saharan Africa
7	#FB61D7	1968	45.0845609756098	Cameroon	Sub-Saharan Africa
7	#FB61D7	1969	45.5717804878049	Cameroon	Sub-Saharan Africa
7	#FB61D7	1970	46.0763902439024	Cameroon	Sub-Saharan Africa
7	#FB61D7	1971	46.599	Cameroon	Sub-Saharan Africa
7	#FB61D7	1972	47.1336829268293	Cameroon	Sub-Saharan Africa
7	#FB61D7	1973	47.6740487804878	Cameroon	Sub-Saharan Africa
7	#FB61D7	1974	48.2146097560976	Cameroon	Sub-Saharan Africa
7	#FB61D7	1975	48.7498780487805	Cameroon	Sub-Saharan Africa
7	#FB61D7	1960	48.672	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1961	48.9037804878049	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1962	49.1239512195122	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1963	49.3410243902439	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1964	49.5701707317073	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1965	49.8411463414634	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1966	50.1907804878049	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1967	50.6387317073171	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1968	51.1940243902439	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1969	51.8530487804878	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1970	52.5990243902439	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1971	53.4050975609756	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1972	54.2333902439024	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1973	55.0495365853659	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1974	55.8353414634146	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1975	56.578243902439	Cape Verde	Sub-Saharan Africa
7	#FB61D7	1960	39.1062682926829	Eritrea	Sub-Saharan Africa
7	#FB61D7	1961	39.5283658536585	Eritrea	Sub-Saharan Africa
7	#FB61D7	1962	39.9479756097561	Eritrea	Sub-Saharan Africa
7	#FB61D7	1963	40.3640975609756	Eritrea	Sub-Saharan Africa
7	#FB61D7	1964	40.777243902439	Eritrea	Sub-Saharan Africa
7	#FB61D7	1965	41.1929024390244	Eritrea	Sub-Saharan Africa
7	#FB61D7	1966	41.6175609756098	Eritrea	Sub-Saharan Africa
7	#FB61D7	1967	42.050243902439	Eritrea	Sub-Saharan Africa
7	#FB61D7	1968	42.4864634146342	Eritrea	Sub-Saharan Africa
7	#FB61D7	1969	42.9141951219512	Eritrea	Sub-Saharan Africa
7	#FB61D7	1970	43.317	Eritrea	Sub-Saharan Africa
7	#FB61D7	1971	43.6743658536585	Eritrea	Sub-Saharan Africa
7	#FB61D7	1972	43.9723170731707	Eritrea	Sub-Saharan Africa
7	#FB61D7	1973	44.2003414634146	Eritrea	Sub-Saharan Africa
7	#FB61D7	1974	44.3559024390244	Eritrea	Sub-Saharan Africa
7	#FB61D7	1975	44.4299512195122	Eritrea	Sub-Saharan Africa
7	#FB61D7	1960	38.4057073170732	Ethiopia	Sub-Saharan Africa
7	#FB61D7	1961	39.0686341463415	Ethiopia	Sub-Saharan Africa
7	#FB61D7	1962	39.6971463414634	Ethiopia	Sub-Saharan Africa
7	#FB61D7	1963	40.2757804878049	Ethiopia	Sub-Saharan Africa
7	#FB61D7	1964	40.7955365853659	Ethiopia	Sub-Saharan Africa
7	#FB61D7	1965	41.2524390243902	Ethiopia	Sub-Saharan Africa
7	#FB61D7	1966	41.6514634146342	Ethiopia	Sub-Saharan Africa
7	#FB61D7	1967	42.0075609756098	Ethiopia	Sub-Saharan Africa
7	#FB61D7	1968	42.3342195121951	Ethiopia	Sub-Saharan Africa
